count,title,section,link,pDate,description
300,"차기 검찰총장 후보, 신자용 · 심우정 · 이진동 · 임관혁",정치,http://www.legaltimes.co.kr/news/articleView.html?idxno=80871,2024-08-08 08:02:00,"위원회는 &quot;검찰총장 후보 심사대상자들의 경력, 공직 재직기간 동안의 성과와 능력, 인품, 리더십, 정치적 중립성 · 독립성에 대한 의지 등에 관하여 심도 있는 심사를 거친 후 안정적으로 검찰 조직을 이끌고 국민이... "
301,중동 확전 우려에 '이란·레바논 상공' 비행자제령 속출,정치,https://n.news.naver.com/mnews/article/001/0014862453?sid=104,2024-08-08 08:01:00,"이스라엘은 지난달 말 레바논 베이루트에서 헤즈볼라 최고위급 지휘관 이란 테헤란에서 푸아드 슈크르, 이란 테헤란에서 팔레스타인 무장정파 하마스의 정치지도자 이스마일을 잇따라 암살했다. 이란과 헤즈볼라는... "
302,미국發 '금리인하' 깜빡이 켜졌는데···'브레이크' 없는 가계대출,정치,http://www.enewstoday.co.kr/news/articleView.html?idxno=2161340,2024-08-08 08:00:00,정치권의 압박도 시작됐다. 윤상현 국민의힘 의원은 자신의 페이스북에 &quot;내수 부진 타개를 위해 8월 선제 금리 인하가 필요하다&quot;고 주장했다. 이와 관련해 김인만 소장은 &quot;(각 은행이) 주담대 금리를 올리고 있다고... 
303,[KYD 셀럽에 길을 묻다] 이장호 영화감독... 8일 오후3시 뉴스핌TV 방송,정치,https://www.newspim.com/news/view/20240807000629,2024-08-08 08:00:00,"뉴스핌TV는 KYD(Korea Youth Dream) 채널을 통해 정치, 경제, 사회, 문화, AI 등 사회 각 분야의 이슈를 심도 있게 분석하고 대안을 제시하는 실시간 유튜브 방송을 운영 중이다. 각계 전문가들과 대한민국의 미래를 위한... "
304,[전국 주요 신문 톱뉴스](8일 조간),정치,https://n.news.naver.com/mnews/article/001/0014862443?sid=102,2024-08-08 08:00:00,▲ 경향신문 = '정치 제로' 70일 만에 출구 찾는 여야 ▲ 국민일보 = 민생위해 정쟁 휴전 여야정 협의체 추진 ▲ 매일일보 = 잘나가는 K-브랜드… 국내선 맥못춰 ▲ 서울신문 = '여야정 협의체'로 뒤늦게 민생 협치... 
305,[마음 따라 생각 따라] 화음(和音) - 평창대관령음악제를 다녀와서,정치,https://n.news.naver.com/mnews/article/310/0000118087?sid=103,2024-08-08 07:59:00,"양성원 감독님께서는 작곡가로서의 베토벤만을 기념하는 것이 아니라 그가 품었던 이상, 더 나아가 당대의 정치 및 예술에 끼쳤던 그의 혁명적인 영향까지 기념하는 음악제라고 말씀하셨다. 피날레(Finale) 8월 3일... "
306,"유럽 기업 로스만, 머스크의 '트럼프 지지'에 테슬라 구매 중단 선언",정치,https://n.news.naver.com/mnews/article/293/0000057229?sid=101,2024-08-08 07:59:00,머스크의 정치적 성향이 테슬라 사업에도 직접적인 영향을 미치기 시작했다는 관측이 나온다. 7일(현지시간)... 로스만은 성명을 내고 머스크가 트럼프에 대한 정치적 지지를 공개적으로 표명해왔는데 &quot;트럼프는... 
307,[이슈분석] '금투세 폐지'에 뜻 모은 당정…野 압박,정치,https://n.news.naver.com/mnews/article/448/0000470918?sid=100,2024-08-08 07:59:00,"김민수 국민의힘 전 대변인 강성필 민주당 국민소통위 부위원장과 함께 정치권 소식 자세히 짚어보겠습니다. #'금투세 폐지론' 점화 - 한동훈 &quot;野, 금투세 토론하자니까 도망가&quot; - 민주당, 금투세 놓고 '엇박자' - 진성준... "
308,[마켓뷰] 흘러내리는 美 증시에…코스피도 &quot;불안하네&quot;,정치,https://n.news.naver.com/mnews/article/001/0014862441?sid=101,2024-08-08 07:59:00,7일(현지시간) 헤르지 할레비 이스라엘군 참모총장이 하마스 새 최고 정치지도자로 선출된 야히야 신와르를 향해 &quot;우리는 그를 찾아내 공격할 것&quot;이라고 밝히면서 불안감이 커진 상태다. 야히야 신와르는... 
309,"연세대, ‘허위 인턴확인서’ 조국 아들 석사학위 취소",정치,https://n.news.naver.com/mnews/article/005/0001716531?sid=100,2024-08-08 07:59:00,조씨는 2017학년도 2학기 연세대 정치외교학 석·박사 통합과정에서 탈락한 뒤 2018년 1학기 동일 전공 석사 과정에 재응시해 합격했다. 그는 연세대 대학원 입시 과정에서 2017년 10월 당시 법무법인 청맥 변호사로 일하던... 
310,"오늘 '광복절 특사' 심사위, 김경수 복권여부 주목...이재명  중심 민주당에 ...",정치,https://www.pennmike.com/news/articleView.html?idxno=85750,2024-08-08 07:58:00,"김동연 경기도지사는 전날 &quot;김경수 전 (경남)지사의 복권을 촉구한다&quot;며 &quot;정치가 양극단으로 치닫고 있다. 포용의 정치, 통합의 정치가 절실하다. 김경수 전 지사 복권이 그 계기가 될 수 있기를 기대한다&quot;는 내용의... "
311,美 증시 다시 하락…10년물 국채 '흥행 실패'[뉴스새벽배송],정치,https://n.news.naver.com/mnews/article/018/0005807265?sid=101,2024-08-08 07:56:00,"美, 하마스 새 지도자 신와르에 ‘테러범’ 비판 -미국 백악관은 7일(현지시간) 팔레스타인 무장정파 하마스의 신임 최고 정치지도자(정치국장)로 뽑힌 야히야 신와르(62)를 ‘테러리스트’로 규정. -존 커비 백악관... "
312,"탄소 제거 표준화 위한 CRSI 출범, 기후변화 대응 새 국면 기대",정치,http://www.g-enews.com/ko-kr/news/article/news_all/202408080717269661fbbec65dfb_1/article.html,2024-08-08 07:56:00,"CRSI의 또 다른 도전 과제는 정치적, 경제적 이해관계 조정이다. CRSI의 강력한 탄소 제거 표준이 일부 산업에 불리하게 작용할 수 있어, 이를 둘러싼 정치적 갈등도 예상되기 때문이다. 한편, CRSI 출범은 한국 경제와... "
313,“4·3 왜곡·부정한 김형석 독립기념관장 임명 규탄”,정치,https://n.news.naver.com/mnews/article/056/0011777048?sid=100,2024-08-08 07:55:00,"민주당 도당은, 과거에 김형석 이사장이 4·3에 대한 역사학계의 해석에 대해 &quot;남로당의 5·10 선거 방해책동에서 비롯된 폭동을 희석하기 위해 정치적으로 해석하고 있다&quot;고 발언해 논란을 빚었던 인사라고 비판했습니다.... "
314,"긴장 고조되는 중동…영국·이집트, &quot;이란·레바논 상공 비행금지&quot;",정치,https://www.ajunews.com/view/20240808075209114,2024-08-08 07:54:00,아주경제=조재형 기자 grind@ajunews.com 1일(현지시간) 이란 테헤란에서 이스마일 하니예 하마스 정치국 최고 지도자의 장례식이 열리고 있는 모습.[사진=연합뉴스] 중동 지역 군사 긴장이 고조되면서 영국과 이집트는... 
315,&quot;끝내기 아쉬워&quot;…함께라는 즐거움 선사한 뉴스1 대학생 미래포럼,정치,https://n.news.naver.com/mnews/article/421/0007717572?sid=101,2024-08-08 07:51:00,"한편, 뉴스1 대학생 미래캠프는 7~8일 양일간 정치, 경제, 금융 등 각계각층의 전문가 강연과 다양한 산업현장 체험을 통해 청년들의 다양한 성장가능성을 높이고 나아가 우리나라 미래산업의 견문을 넓히기 위해... "
316,"[오늘의 경제뉴스] 야당 압박하는 尹 &quot;국회, 금투세 전향적 폐지 논의해 달라...",정치,https://www.newsverse.kr/news/articleView.html?idxno=5843,2024-08-08 07:48:00,대통령실은 이날 언론 공지를 통해 &quot;국민 대다수가 금투세 폐지에 동의하는 상황에서 제도 시행 여부의 불확실성이 지속되는 것은 바람직하지 않다&quot;며 정치권에 금투세 폐지 논의를 압박했다. 대통령실은 &quot;최근 미국... 
317,"서산 공영주차장 반대 서명에 3000명 동참, 공익감사 청구도",정치,https://n.news.naver.com/mnews/article/047/0002442311?sid=102,2024-08-08 07:48:00,"민주정치토론회 회원들도 서산시청 앞에서 손팻말을 들고 '공영주차장 중단'을 촉구했다. 뿐만 아니라, 민주당과 진보당 서산태안지역위원회는 지난 5일 시내 곳곳에 '혈세 낭비, 공영주차장 중단'을 촉구하는 펼침막을... "
318,'강경파' 하마스 지도자 선출에 가자지구 전쟁 장기화 전망,정치,https://n.news.naver.com/mnews/article/374/0000396622?sid=101,2024-08-08 07:47:00,팔레스타인 무장정파 하마스의 최고 정치지도자로 강경파 야히야 신와르가 선출되면서 11개월째인 가자지구... 한번 정치국 수장을 교체하게 만들도록 노력하겠다&quot;고 말했습니다. 이스라엘 카츠 이스라엘 외무장관은 전날... 
319,불법 정치자금 혐의 총선 예비후보 사무장 등 고발,정치,https://n.news.naver.com/mnews/article/056/0011777055?sid=102,2024-08-08 07:47:00,부산 서구선거관리위원회는 정치자금법 위반 등의 혐의로 부산의 한 총선 예비후보 선거사무장과... 선거사무장은 지난 4월 총선을 앞두고 자원봉사자와 공모해 선관위에 신고되지 않은 예금 계좌에서 5천여만 원의 정치... 
320,김상훈 “한동훈의 민생지원금 대안은 취악계층 선별 지원”,정치,https://n.news.naver.com/mnews/article/123/0002339947?sid=100,2024-08-08 07:46:00,"한편, 정치권에서는 국회가 처리한 민생지원금법에 대해서 윤석열 대통령의 재의요구권(거부권) 행사가 점쳐진다. 이와 관련해 정성호 더불어민주당 의원은 지난 7일 JTBC 유튜브 방송 '장르만 여의도'에 출연해... "
321,비누 하나 무게 때문에 메달 놓친 여성 레슬러,정치,https://m.sports.naver.com/paris2024/article/144/0000980732,2024-08-08 07:45:00,"인도 고위 스포츠 및 정치 관계자들, 특히 나렌드라 모디 총리까지도 이 사건에 대해 공개적으로 의견을 표명했을 정도다. 체중 감량은 여러 종목에서 경기를 하기 위해 통과해야하는 불가피한 과정이다.... "
322,[이시각헤드라인] 8월 8일 라이브투데이1부,정치,https://n.news.naver.com/mnews/article/422/0000675304?sid=102,2024-08-08 07:45:00,"■ 이스라엘군 &quot;하마스 새 지도자 찾아내 공격&quot; 중동 불안이 심화하는 가운데, 이스라엘군이 하마스의 새 최고 정치지도자로 선출된 야히야 신와르를 향해 찾아낼 공격할 것이라고 경고했습니다. 미국도 신와르를... "
323,오늘 ‘광복절 특별사면’ 심사위…김경수·조윤선 등 거론,정치,https://n.news.naver.com/mnews/article/025/0003378614?sid=102,2024-08-08 07:43:00,"김경수 전 경남지사 등 1373명이 사면됐으며, 같은 해 8월 광복절 특사에서는 2176명에 대해 사면이 이뤄졌다. 올해 설 특사에는 김관진 전 국방부 장관 등 여야 정치인 7명과 최재원 SK그룹 수석부회장 등이 포함됐다."
324,"해리스의 러닝메이트 선택, 미국 정치 지형 뒤흔들어",정치,http://www.g-enews.com/ko-kr/news/article/news_all/202408080700481487fbbec65dfb_1/article.html,2024-08-08 07:42:00,"카멀라 해리스 후보의 러닝메이트 선택이 미국 정치권에 파문을 일으키고 있다. 팀 월즈 미네소타 주지사... ◇ 해리스의 러닝메이트 선택, 전략적 균형과 정치적 모험 해리스 후보의 러닝메이트 선택은 미국 정치의 복잡한... "
325,"[베스트셀러] '이반 일리치의 죽음'(레프 톨스토이), '미래를 먼저 경험했습니...",정치,http://www.topstarnews.net/news/articleView.html?idxno=15528885,2024-08-08 07:42:00,"0%), 7위 정치/사회(7.1%), 8위 과학(2.7%), 9위 에세이(1.5%), 10위 역사/문화(1.5%), 11위 종교(1.3%), 12위 인문학(1.2%), 13위 경제경영(0.9%), 14위 요리(0.4%), 15위 요리/살림(0.4%), 16위 예술/대중문화(0.3%), 17위 애니메이션(0.2... "
326,“테슬라 전기차 안 산다”…트럼프 지지 머스크 때문,정치,https://n.news.naver.com/mnews/article/005/0001716529?sid=104,2024-08-08 07:40:00,CNBC방송은 “로스만의 발표는 머스크의 정치적 입장이 테슬라의 전기차 판매에 실질적으로 영향을 미치기... 그는 ‘아메리카 팩’이라는 이름의 슈퍼팩(정치활동위원회)을 만들어 자금도 기부하고 있다. 트럼프 전... 
327,"투/대전 '0시 축제', 지역 정치권 엇갈린 반응",정치,https://tjmbc.co.kr/article/16Qp_NQ_kC7DuuY,2024-08-08 07:40:00,내일 개막하는 '대전 0시 축제'를 놓고 지역 정치권이 엇갈린 논평을 내놨습니다. 국민의힘 대전시당은 \&quot;0시 축제는 지난해 110만 명이 찾을 정도로 성공한 행사\&quot;라며 \&quot;올해도 전국적 축제가 되길 바란다\&quot;고 밝혔습니다.... 
328,【오늘의 국회일정】 2024년 8월 8일,정치,https://www.lawtimes.co.kr/news/200432,2024-08-08 07:40:00,"의원, [정치 현안 관련 기자회견] 11:20 이성윤 의원, [현안 관련 기자회견] 13:20 문대림 의원, [법률 개정 관련 기자회견] 14:00 김용만 의원, [신임 독립기념관장 뉴라이트 인사 반대 기자회견] ※ 상기 일정은... "
329,"유럽 로스만, 머스크 '트럼프 지지'에 테슬라 구매 중단",정치,https://n.news.naver.com/mnews/article/052/0002071612?sid=104,2024-08-08 07:39:00,"앞으로 테슬라 구매를 중단하겠다는 로스만의 발표는 머스크의 정치적 입장이 테슬라의 전기차 판매에... PAC, 정치활동위원회)을 만들어 자금을 기부하고 있다고 밝혔습니다. 트럼프 전 대통령은 오는 12일 머스크와... "
330,하마스 새 수장 선출 하루 만에···이스라엘 “찾아내 공격하겠다”,정치,https://n.news.naver.com/mnews/article/032/0003313693?sid=104,2024-08-08 07:36:00,헤르지 할레비 이스라엘군 참모총장이 하마스 새 최고 정치지도자로 선출된 야히야 신와르(62)를 향해... 한번 정치국 수장을 교체하게 만들도록 노력할 것”이라며 이같이 말했다고 보도했다. 이는 하마스의 지난해 ‘10·7... 
